label,text,text_length
3.0,nhìn vị tướng của việt_nam đại_tướng võ_nguyên giáp ông rất bình_tĩnh và rất bản_lĩnh toát lên sự thông_minh mưu_trí nhưng rất bản_lĩnh bản_lĩnh của vị đại_tướng đại_tướng của việt_nam anh_hùng,193
1.0,pi ốt có tử sát đâu hầm pi ốt bị 1 quả đạn pháo bắn trúng,57
4.0,dinhvu2084 theo ý chú e là phải chết hết mới được hả não ngắn_thế,65
3.0,cảm_ơn ông đã đưa việt_nam như bây_giờ,38
1.0,thì nó tên vnch gọi vnch chứ sao không_lẽ gọi 3 que không_lẽ bên mình gọi việt_cộng vndcch qgpmnvn vnch tên sao gọi thế ông cứ làm quá lên làm gì,145
3.0,chỉ là chuyện đáng buồn khi anh_em ruột_thịt tự tay mình dùng sùng đạn mỹ nga tầu tận diệt nhau mà thôi trong khi trước 1975 dân xài gòn chẳng ai phải ăn cơm độn ngô khoai như dân hà_nội dân trung_lưu xài gòn có xe honda nhật tv mầu thì nhà giầu hà_nội mới có xe_đạp pháp và cái radio thì chính_quyền nào lo cho dân no_ấm hơn mở youtube đi đến 1995 tức_là 20 năm sau tp hcm vần ít xe_cộ xe_cộ hơn xài gòn hồi 1975 mình thắng pháp thắng mỹ thì giỏi thật đấy nhưng bây_giờ thằng tầu giết hải_quân chiếm đảo garma chiếm hoàng_sa trường sa xâm_lăng đánh giết dân_quân cao bằng lạng sơn lào cay mà vn vẫn phải im_lặng thần phục tầu mà không thấy nhục_nhã với anh_hùng hào kiệt chống tầu ngàn_xưa sao đã mang giòng máu lê_lợi 10 năm kháng_chiến đánh tan quân minh thì_chớ im_lặng cúi đầu làm_thân nô_lệ cho tấu như lê_chiêu thống,823
2.0,nghe mà tự hảo nổi cả da_gà,27
1.0,nếu nói chiến_tranh nơi nào khốc_liệt nhất thì đó là miền trung và thành cổ quảng_trị là một minh chứng điển_hình,113
3.0,tích_cực do chúng_tôi nhưng chúng_tôi không phải tụt quần đu càng mạnh top4 thế_giới nhưng vẫn đucang thôi,106
4.0,nếu tướng nguyễn_chí_thanh không mất sớm có khả_năng quân ta gp miền nam sớm hơn_nữa,84
1.0,tài_giỏi là thế nhưng làm kinh_tế ta vẫn thua tq xa học_hành cũng bấy bá không so được với họ chúng_nó đã phối_hợp với lũ tham_lam phá_hoại nền giáo_dục của vn,159
4.0,nghe tin quân_chính_quy rút về bắc nên chạy gấp sợ đánh hồi vn lấn qua mẹ đất tq,80
4.0,khổng phủ_nhận tướng tấn_công_lao lớn là người tướng_lĩnh trực_tiếp nhưng đằng sau đó cũng rất nhiều các cán_bộ của chúng_ta góp_phần không nhỏ đặc_biệt tướng tính báo phạm xuân ẩn cung_cấp không ít các mưu_mô nội_bộ giúp ta có thông_tin và ra chiến_lược để tác_chiến nữa,271
4.0,dùng từ liều khí không đúng bạn mà nên dùng từ dũng_cảm liêu là vô_thức dũng_cảm là có sỹ thức khác nhau về bản_chất,116
4.0,vietnam uruguay suriname slovenia latvia guernsey st _lucia st _lucia libya vanuatu_libya,89
2.0,tài_giỏi giàu_có như mỹ quân_sự đứng thứ 4 thế_giới bố con mỹ ngụy xài gòn bị cộng_sản đánh tan_nát chạy chối chết tướng_sỹ cộng_sản việt_nam thì giỏi hơn quan thầy mỹ ngụy_lừa được cia và tình_báo ngụy_giáng cho chúng mộ đòn chí_tử dẫn đến sụp_đổ nhanh_chóng,259
4.0,tiến thì hết đường về may rút quân ngay chứ chậm chút nữa lên duẩn ra_lệnh rồi măng châu_sa loại 40 nòng thời đấy nó phụt thì không biết thế_nào,144
2.0,maycung nói xạo vậy_mà đánh cho mỹ cút đánh cho ngụy_nhào tới nỗi phải thi nhau đu càng nỗi nhục mà tới bây_giờ nghĩ_lại vẫn thấy nhục thì nói xạo vậy cũng chấp_nhận được rolling_on_the_floor_laughing rolling_on_the_floor_laughing,230
4.0,đồng_chí ấy làm_tròn nhiệm_vụ mà đảng giao cho d,48
4.0,hình_như sách sử không nói đến có chuyên_gia quân_sự tq qua tư_vấn bảo ta đánh nhanh thắng nhanh thì phải nếu nghe lời mấy anh tq chắc còn cái nịt,146
4.0,guyaitcharles1319 nếu có cướp thật thì cũng cướp lại mấy cái xe rách mấy cái trực_thăng uh1a uh1b mỹ bỏ lại ồ họ còn ném xuống biển cơ_mà thành_thật chia buồn với thành_phần có gốc khựa hoặc khơme như bạn nhé những người luôn nghĩ mình người việt nhưng thực_tế lại không phải,275
3.0,chúng_con xin cám_ơn các thế_hệ cha_ông red_heart,49
0.0,occover2499 bom nổ_vậy thân_xác các anh_hùng đã hòa vào đất mẹ rồi crying_face,78
4.0,kinhlam3150 chơi vậy sao chuyên_nghiệp đc đã là lịch_sử thì đưng cay_cú chuyện chính_trị cũ mà bạn hay đoán mò gia phải nhà tôi không coa lá cờ sọc nào nhé rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,245
4.0,đúng_vậy nên đưa vào giáo_dục đại_học để sau_này các bạn sinh_viên mới biết được,80
4.0,không_thể phủ_nhận họ đã đạt được mục_tiêu_đề ra,48
4.0,đánh cho để dài tóc đánh cho để đen răng đánh cho nó chích luân bất_phản đánh cho nó phiến giáp bất_hoàn đánh cho sử tri nam quốc anh_hùng chi hữu chủ quang_trung nguyễn_huệ,173
2.0,quân giải_phóng đánh quá hay mưu_trí hơn hẳn vnch cùng với việc cài cắm quá nhiều điệp_viên vào hàng_ngũ lãnh_đạo và cố_vấn cấp cao cho tổng_thống,146
3.0,cám_ơn kênh đả cho biết lịch_sử của dân tôc vn mình,51
2.0,tự_hào việt_nam tự_hào có chủ_tịch hồ_chí_minh tự_hào có đại_tướng võ_nguyên_giáp,81
4.0,thế năm nay ông phải ít_nhất khoảng 7 8 mươii tuổi rồi ông nhỉ face_with_tears_of_joy face_with_tears_of_joy,108
4.0,xin chúc bác thật nhiều sức_khoẻ ạ,34
1.0,maycung3274 công_nhận việt_nam đôi_khi cũng phải đau_lòng khi có những đứa con lạc_loài bạn muốn mãi_mãi là nô_lệ của bọn thực_dân và đế_quốc lắm hả hay muốn đu càng để theo những kẻ hại dân hại nước cs cũng là người việt_nam và họ bảo_vệ tổ_quốc họ luôn_luôn được người dân biết_ơn,282
0.0,bô tôi bô đô i ngoa i bă c đa nh gia i pho ng sai gon sau đo chuyê n nga nh qua công_an tiê p qua n trươ ng thiê u_ta công_an f14 quâ n tân bi nh đâ u tiên_ông vư a ra đi vi ung_thư châ t đô c ma_u da_cam duy co 1 em tôi pha i chi u_tâ t câm điê c ca đơ i,255
4.0,dong_doc kem lam bat lai ma nghe lai,36
4.0,saunguyen8778 còn đỡ hơn tụi khát nước tối_ngày chỏ mỏ về smirking_face,71
4.0,nghĩa_là đến năm 1973 là mĩ phải rút quân hết ra khỏi mn vn nên muốn làm chiến_dịch vn hoá chiến_tranh để quân giải_phóng tiêu_hao sinh_lực không thực_hiện được cuộc tấn_công tổng_lực mạnh vào vnch sau khi mĩ rút nhằm cho vnch có thời_gian củng_cố lại thế_lực,259
2.0,bố mình cũng ở chiến_trường quảng_trị 1972 dung la nghe bố kể con nguyên_vẹn về dung la thần_kỳ và may_mắn nhung bây h bo mình bị ảnh_hưởng thần_kinh do chiến_tranh,164
4.0,nói về quân_đội thì không được giảm biẻn mà phải giữ phải đầy_đủ quân có_thể tăng quân_số,89
4.0,sau khi tiêu_diệt 2 đại_đội thuỷ_quân luc chiến đại_tướng võ nguyên giáp đã diệnđộng viên tiển đoàn 8 e18 f325,110
3.0,đây là loạt bài nhằm cổ suý các thế_hệ trẻ nên lập lại chiến_tích thần_kỳ như đã gom biết_bao của_cải đã cướp được của miền nam vn từ năm 1975 và của khơ_me vào 1977 1978 miền bắc của chúng_ta lúc ấy còn nghèo mạt chưa bao_giờ thấy và biết được thế_nào là đời_sống văn_minh nhờ các cuộc_chiến này con_cháu đảng mới có được như ngày_nay,335
4.0,thông_tin rất đầy_đủ và chi_tiết rose red_heart vietnam_thumbs_up,65
4.0,nguyenthanhbinh9107 quân_đội vn giờ vẫn còn đội nón cối bắn ak thì theo bác có phát_triển được bao_nhiêu ko trong khi bây_giờ tq nó toàn chơi drone rồi còn drone hiệu_quả như thế_nào thì theo_dõi chiến_trường ukraine là biết đấy nếu không phải vì 5 triệu quân dự_bị mà vn duy_trì thì chắc tq cũng đánh lâu rồi chứ còn về mặt khoa_học quân_sự thì vn chả tiến thêm được bao_nhiêu,377
2.0,khách_quan thì thế này bạn à ở chiến_dịch đó chịu_đựng hoả_lực ghê_gớm khúng khiếp như_vậy thì quân ngụy_sg tụt quần chạy mất dép rồi không_quân_đội nào chịu_đựng nổi hoả_lực của mỹ đâu sự_thật đó bạn không ông nào chịu nổi hoả_lực dữ_dội của mỹ ngoài mấy cha cs vn,265
4.0,nguyenxuanhai869 mình nói cái gì vậy,36
2.0,sức_mạnh của lòng yêu nước thắng mọi kẻ_thù,43
4.0,bạn không hiểu về chiến_lược mà bộ chính_trị lúc đó rồi khe_sanh là đòn đánh thu_hút hỏa_lực và sự chú_ý của mỹ về 1 nơi tạo được cho quân gpmn tổng_tấn_công tết mậu thân 68 làm_bàn_đạp cho mục_tiêu cao nhất là hội_nghị paris và công_luận thế_giới vì_sao tổng_tiến_công 68 diễn ra làm nhiều đợt mặc_dù biết hỏa_lực mỹ đã hồi_phục nhưng vẫn mở đợt 2 vì lúc đó bắt_buộc p đánh rát hơn nữa thu_hút sự phản_đối chiến_tranh đông dương trên thế_giới cũng như trên bàn đàm_phán hiệp_định paris sắp diễn ra nếu không có năm 68 thi không có hội_nghị paris 1 hội_nghị đàm_phán chiến_tranh kéo_dài nhất trong lịch_sử thế_giới mà sau_này còn có 1972 đỏ_lửa và điện biên phủ trên không mơi khiến mĩ ký hiệp_định rút quân về nước mậu thân năm 68 được gọi là chìa_khóa mở ra hội_nghị 4 bên ở paris và khe_sanh chính là móc khóa cho hàng_loạt chiến_lược kinh_điển mà tướng giáp_tạo nên,869
3.0,đời_đời luôn_luôn nhớ về các bác các chú đã hy_sinh để con_cháu được có ngày hôm_nay folded_hands folded_hands folded_hands smiling_face_with_smiling_eyes,154
4.0,truongmai5458 thì nó là bom nguyên_tử đó bộ chỉ biết gọi là bom nguyên_tử không à d,83
0.0,trận quảng_trị không hiểu vì_sao nhưng cứ đi lính là chết theo lời kể của các tiền_bối thì trận quảng_trị quân ta chết nhiều nhất cối_xay thịt,142
1.0,tội_ác thằng mỹ là dã_man dùng người việt tự giết nhau còn nó thì buồn buồn gấp máy_bay giấy xong bay giải cát bụi um đất_nước việt nam anh covits 19 lấy mạng người mỹ khá nhiều rồi ông trời ăn_ở công_bằng lắm,209
4.0,hồi mới vào hố bom chi_chít nay dân san_lấp dần nhìn đỡ hơn,59
1.0,55 nghìn thằng mỹ và hàng nghìn thằng chư_hầu ngoại bang ta nào,63
4.0,cộng_quân cũng nướng vào đây cả triệu quân rồi,46
4.0,3 mà còn tời giờ chắc việt_nam chắc còn cái nịt,47
3.0,smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes giangtrannamgiang6242,796
4.0,lý_do ở việt_nam có nhiều cung đường mang tên lê trọng tấn_đây rồi,66
4.0,đọc_wiki không thấy giống như video này,39
4.0,số thuong vong vnch như thế_thì vnch đâu còn quân sao quân giai phong không giử luôn chờ tới ngay giai phong,108
3.0,cảm_ơn bác và những anh_hùng đã hy_sinh xương_máu cho chúng cháu có ngày hôm_nay beating_heart beating_heart beating_heart,122
4.0,khueto6903 chính_xác hội chiến_sĩ thành cổ bị giải_tán vì họ lạm_dụng quyền_lợi tham nhủng bè_phái chỉ mong ngồi mát ăn bát vàng trong số đó phần_nhiều là những chiến sỉ bộ_đội may_mắn còn sống_sót ở cổ thành quản_trị nghĩ mình có công với cách_mạng nên thoa_hóa,262
1.0,stevenvan8703 nói như ông thì phạm nhật_vũ trong tù giờ này nó cũng vểnh mặt lên với đời là tao có thằng anh giàu nhất xứ này nên tao nói đéo gì cũng được à nó nhỏ_tuổi nó không trải qua cuộc_chiến ấy thì bây_giờ thông_tin kiến_thức đầy ra trên mạng và từ nhiều nguồn khác nhau có thời_gian nó vẫn có quyền tìm_hiểu và có kiến_thức để tranh_luận vậy thôi còn mỗi người 1 quan_điểm ông bắt người_ta thay_đổi quan_điểm đéo đồng_nghĩa với việc tiếp_thu hay học_hỏi cái tiêu_cực gì cả hiểu không,491
0.0,bô của tôi cũng chiến_đấu ơ mien nam 8 năm bị_thương sau về chẳng được hưởng cái gì cả thiệt thoi lắm,101
3.0,chính chúng_ta không sống trong cái chết cận_kề thời đó còn phải rơi nước mắc nói chi bác là ng trực_tiếp chiến_đấu vì hoà_bình của dân_tộc nhìn đồng_đội mình ngã xuống trước_mắt không chịu khuất_phục kẻ_thù chúc bác luôn khoẻ_mạnh,231
0.0,chiến_tranh khổ lắm chỉ khi nào không thương_thảo được với kẻ_thù phải đánh,75
2.0,những trang sử hào_hùng của dân_tộc cần phải để cho lớp trẻ dễ_dàng tiếp_cận khi đó mới thấy được giá_trị của độc_lập mà ông_cha chúng_ta đã dùng xương_máu đánh_đổi,164
4.0,2 vạn_quân sao lại 4 sư_đoàn nhỉ ít_nhất 1 sư đã 1 vạn rồi,58
0.0,trận này chết nhiều lắm chỉ có máu và máu mới được từng tất đất,63
4.0,các bác quê tôi kể ngày ấy cả tỉnh thanh hoá gần như_không còn xe_đạp cả tỉnh cải_tạo xe_thồ chân_đất lên tận đbp bh cả nước nó phân_biệt vùng miền đắng_chát thật,162
